Published,ISOWeek,Updated,ID,Version,Title,Categories
2026-04-07T13:00:59Z,15,2026-04-07T13:00:59Z,2604.05828,1,'Precise Aggressive Aerial Maneuvers with Sensorimotor Policies',cs.RO
2026-04-07T12:57:16Z,15,2026-04-07T12:57:16Z,2604.05826,1,'Reciprocal Trust and Distrust in Artificial Intelligence Systems: The Hard Problem of Regulation',cs.AI;cs.CY
2026-04-07T12:54:38Z,15,2026-04-07T12:54:38Z,2604.05821,1,'CLEAR: Cross-Lingual Enhancement in Alignment via Reverse-training',cs.CL;cs.IR
2026-04-07T12:53:22Z,15,2026-04-07T12:53:22Z,2604.05819,1,'Learn to Rank: Visual Attribution by Learning Importance Ranking',cs.CV;cs.LG
2026-04-07T12:52:38Z,15,2026-04-07T12:52:38Z,2604.05818,1,'WikiSeeker: Rethinking the Role of Vision-Language Models in Knowledge-Based Visual Question Answering',cs.CV;cs.CL;cs.IR
2026-04-07T12:46:23Z,15,2026-04-07T12:46:23Z,2604.05809,1,'Stealthy and Adjustable Text-Guided Backdoor Attacks on Multimodal Pretrained Models',cs.CR;cs.LG
2026-04-07T12:44:33Z,15,2026-04-07T12:44:33Z,2604.05808,1,'Hierarchical Reinforcement Learning with Augmented Step-Level Transitions for LLM Agents',cs.AI;cs.LG
2026-04-07T12:44:19Z,15,2026-04-07T12:44:19Z,2604.05807,1,'Constraint-Driven Warm-Freeze for Efficient Transfer Learning in Photovoltaic Systems',cs.NE
2026-04-07T12:30:54Z,15,2026-04-07T12:30:54Z,2604.05795,1,'Measuring What Matters!! Assessing Therapeutic Principles in Mental-Health Conversation',cs.CL
2026-04-07T12:30:19Z,15,2026-04-07T12:30:19Z,2604.05794,1,'EfficientMonoHair: Fast Strand-Level Reconstruction from Monocular Video via Multi-View Direction Fusion',cs.CV;cs.GR
2026-04-07T12:29:56Z,15,2026-04-07T12:29:56Z,2604.05793,1,'BodhiPromptShield: Pre-Inference Prompt Mediation for Suppressing Privacy Propagation in LLM/VLM Agents',cs.CR;cs.CV
